ImageCLEFmedical_Caption_2024_valid_009133,C0040405
ImageCLEFmedical_Caption_2024_train_029382,C0040405
ImageCLEFmedical_Caption_2024_train_000391,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_055275,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_061159,C1140618;C1306645
ImageCLEFmedical_Caption_2024_train_025864,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_067816,C0024485
ImageCLEFmedical_Caption_2024_train_051226,C0040405
ImageCLEFmedical_Caption_2024_train_005830,C0040405
ImageCLEFmedical_Caption_2024_train_036114,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_030886,C0024485
ImageCLEFmedical_Caption_2024_train_068990,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_014698,C0024485
ImageCLEFmedical_Caption_2024_train_036976,C0040405
ImageCLEFmedical_Caption_2024_train_000099,C0040405
ImageCLEFmedical_Caption_2024_train_064334,C0037303;C1306645
ImageCLEFmedical_Caption_2024_valid_003039,C0024485
ImageCLEFmedical_Caption_2024_train_007418,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_012888,C0817096;C0037949;C1306645
ImageCLEFmedical_Caption_2024_valid_002264,C0040405
ImageCLEFmedical_Caption_2024_train_047320,C0040405
ImageCLEFmedical_Caption_2024_train_019287,C0041618
ImageCLEFmedical_Caption_2024_train_023166,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_057292,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_037739,C0002978
ImageCLEFmedical_Caption_2024_valid_001746,C0024485
ImageCLEFmedical_Caption_2024_train_055548,C0030797;C1306645
ImageCLEFmedical_Caption_2024_train_048691,C0040405
ImageCLEFmedical_Caption_2024_train_045174,C0041618
ImageCLEFmedical_Caption_2024_valid_003127,C0041618
ImageCLEFmedical_Caption_2024_train_029799,C0040405
ImageCLEFmedical_Caption_2024_train_062645,C1306645
ImageCLEFmedical_Caption_2024_train_019593,C0040405
ImageCLEFmedical_Caption_2024_train_013305,C0041618
ImageCLEFmedical_Caption_2024_train_037193,C0024485
ImageCLEFmedical_Caption_2024_train_044107,C1306645
ImageCLEFmedical_Caption_2024_train_057946,C0041618
ImageCLEFmedical_Caption_2024_train_005339,C0041618
ImageCLEFmedical_Caption_2024_train_015579,C0024485
ImageCLEFmedical_Caption_2024_train_037120,C0040405
ImageCLEFmedical_Caption_2024_train_010302,C0041618
ImageCLEFmedical_Caption_2024_train_051790,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_029251,C0041618;C0225897
ImageCLEFmedical_Caption_2024_valid_009794,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_017159,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_068204,C0041618
ImageCLEFmedical_Caption_2024_train_042793,C0041618
ImageCLEFmedical_Caption_2024_train_016533,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_051943,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_029575,C0041618
ImageCLEFmedical_Caption_2024_valid_006832,C1306645
ImageCLEFmedical_Caption_2024_train_022774,C0024485
ImageCLEFmedical_Caption_2024_train_016153,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_009054,C0024485
ImageCLEFmedical_Caption_2024_train_018936,C0024485
ImageCLEFmedical_Caption_2024_train_001337,C0024485
ImageCLEFmedical_Caption_2024_train_039156,C0040405
ImageCLEFmedical_Caption_2024_train_020954,C0040405;C0000726
ImageCLEFmedical_Caption_2024_valid_000330,C0040405
ImageCLEFmedical_Caption_2024_train_069291,C0040405
ImageCLEFmedical_Caption_2024_train_034655,C0040405
ImageCLEFmedical_Caption_2024_train_042382,C0024485
ImageCLEFmedical_Caption_2024_train_045529,C0024485
ImageCLEFmedical_Caption_2024_valid_006526,C0041618
ImageCLEFmedical_Caption_2024_valid_009765,C1140618;C1306645
ImageCLEFmedical_Caption_2024_train_004814,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_018181,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_002694,C0023884;C0024485
ImageCLEFmedical_Caption_2024_train_013249,C0041618
ImageCLEFmedical_Caption_2024_train_053824,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_011668,C1140618;C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_069856,C0024485
ImageCLEFmedical_Caption_2024_train_069328,C0040405
ImageCLEFmedical_Caption_2024_train_049281,C0040405
ImageCLEFmedical_Caption_2024_train_016687,C0041618
ImageCLEFmedical_Caption_2024_train_064064,C0030797;C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_058194,C0041618
ImageCLEFmedical_Caption_2024_train_064317,C0040405
ImageCLEFmedical_Caption_2024_train_016160,C1140618;C1306645
ImageCLEFmedical_Caption_2024_train_025640,C0040405
ImageCLEFmedical_Caption_2024_train_022438,C0040405
ImageCLEFmedical_Caption_2024_train_002304,C0024485
ImageCLEFmedical_Caption_2024_train_006230,C0040405
ImageCLEFmedical_Caption_2024_train_046649,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_016371,C0002978
ImageCLEFmedical_Caption_2024_train_003339,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_067044,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_051957,C0023216;C1306645
ImageCLEFmedical_Caption_2024_valid_001871,C0041618;C0024485
ImageCLEFmedical_Caption_2024_train_049355,C0040405
ImageCLEFmedical_Caption_2024_train_003070,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_046295,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_007590,C0040405;C0024485
ImageCLEFmedical_Caption_2024_train_056389,C0040405
ImageCLEFmedical_Caption_2024_train_064978,C0040405
ImageCLEFmedical_Caption_2024_train_004216,C0002978
ImageCLEFmedical_Caption_2024_train_007238,C0041618
ImageCLEFmedical_Caption_2024_train_042530,C0040405
ImageCLEFmedical_Caption_2024_train_009386,C0040405;C0024485
ImageCLEFmedical_Caption_2024_train_019630,C0040405
ImageCLEFmedical_Caption_2024_train_061061,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_022875,C0040405;C0817096
ImageCLEFmedical_Caption_2024_train_042576,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_019504,C0040405;C0000726
ImageCLEFmedical_Caption_2024_train_051250,C0024485
ImageCLEFmedical_Caption_2024_train_001681,C0024485
ImageCLEFmedical_Caption_2024_valid_006074,C0040405
ImageCLEFmedical_Caption_2024_train_049437,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_058709,C0042458;C0041618
ImageCLEFmedical_Caption_2024_train_041826,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_015174,C0040405
ImageCLEFmedical_Caption_2024_valid_005247,C0040405
ImageCLEFmedical_Caption_2024_train_003936,C0040405
ImageCLEFmedical_Caption_2024_train_054980,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_031807,C0040405
ImageCLEFmedical_Caption_2024_train_045014,C0040405
ImageCLEFmedical_Caption_2024_train_034265,C0040405
ImageCLEFmedical_Caption_2024_train_048858,C0041618
ImageCLEFmedical_Caption_2024_train_057179,C0040405;C0027530
ImageCLEFmedical_Caption_2024_train_039852,C0024485
ImageCLEFmedical_Caption_2024_train_023686,C0040405
ImageCLEFmedical_Caption_2024_train_049984,C0040405
ImageCLEFmedical_Caption_2024_train_062990,C0040405
ImageCLEFmedical_Caption_2024_train_045750,C0024485
ImageCLEFmedical_Caption_2024_train_009217,C1699633
ImageCLEFmedical_Caption_2024_train_037620,C0041618
ImageCLEFmedical_Caption_2024_valid_001957,C0041618
ImageCLEFmedical_Caption_2024_train_060775,C0023216;C1306645
ImageCLEFmedical_Caption_2024_valid_002717,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_005553,C0024485
ImageCLEFmedical_Caption_2024_train_040837,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_053072,C0040405
ImageCLEFmedical_Caption_2024_train_000649,C0032227;C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_037957,C0040405
ImageCLEFmedical_Caption_2024_train_055490,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_056790,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_041438,C0040405
ImageCLEFmedical_Caption_2024_train_023673,C0006104;C0040405
ImageCLEFmedical_Caption_2024_train_035566,C0040405
ImageCLEFmedical_Caption_2024_train_041864,C0002978
ImageCLEFmedical_Caption_2024_train_019571,C0002978
ImageCLEFmedical_Caption_2024_train_015882,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_029044,C0041618
ImageCLEFmedical_Caption_2024_train_058902,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_003907,C0002978;C1306645
ImageCLEFmedical_Caption_2024_train_022706,C0040405
ImageCLEFmedical_Caption_2024_train_009844,C0002978
ImageCLEFmedical_Caption_2024_train_005368,C0041618
ImageCLEFmedical_Caption_2024_valid_008509,C0040405
ImageCLEFmedical_Caption_2024_train_024858,C1269894;C0041618;C1269890;C0225897;C0225883;C0225860
ImageCLEFmedical_Caption_2024_train_053561,C0024485
ImageCLEFmedical_Caption_2024_train_043325,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_015933,C0040405;C0024485
ImageCLEFmedical_Caption_2024_train_049676,C0040405
ImageCLEFmedical_Caption_2024_train_038564,C0040405
ImageCLEFmedical_Caption_2024_train_031957,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_055526,C0040405
ImageCLEFmedical_Caption_2024_train_027954,C0040405
ImageCLEFmedical_Caption_2024_train_027225,C0041618
ImageCLEFmedical_Caption_2024_train_058663,C0037303;C0040405
ImageCLEFmedical_Caption_2024_train_025413,C0037303;C1306645
ImageCLEFmedical_Caption_2024_valid_002291,C0041618
ImageCLEFmedical_Caption_2024_train_000383,C0030797;C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_061450,C0041618
ImageCLEFmedical_Caption_2024_train_028459,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_062568,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_054795,C0030797;C1306645
ImageCLEFmedical_Caption_2024_train_005213,C0040405
ImageCLEFmedical_Caption_2024_train_057477,C0024485
ImageCLEFmedical_Caption_2024_train_030626,C0040405
ImageCLEFmedical_Caption_2024_train_049810,C0040405
ImageCLEFmedical_Caption_2024_train_063568,C1140618;C1306645
ImageCLEFmedical_Caption_2024_train_036583,C0002978
ImageCLEFmedical_Caption_2024_train_025471,C1269894;C0041618;C1269890;C0225897;C0225883;C0003483
ImageCLEFmedical_Caption_2024_train_052008,C0817096;C1306645
ImageCLEFmedical_Caption_2024_valid_004440,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_053792,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_001849,C0040405;C0024485
ImageCLEFmedical_Caption_2024_train_040930,C0041618
ImageCLEFmedical_Caption_2024_train_069288,C0226032;C0002978
ImageCLEFmedical_Caption_2024_train_047913,C0040405
ImageCLEFmedical_Caption_2024_train_018948,C0040405
ImageCLEFmedical_Caption_2024_train_027560,C0040405
ImageCLEFmedical_Caption_2024_train_015606,C0002978
ImageCLEFmedical_Caption_2024_train_053145,C0040405
ImageCLEFmedical_Caption_2024_train_041433,C0041618
ImageCLEFmedical_Caption_2024_train_031728,C0040405
ImageCLEFmedical_Caption_2024_train_018908,C0041618
ImageCLEFmedical_Caption_2024_valid_009106,C1140618;C1306645
ImageCLEFmedical_Caption_2024_train_033964,C0006141;C1306645
ImageCLEFmedical_Caption_2024_train_037525,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_009971,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_052728,C0024485
ImageCLEFmedical_Caption_2024_train_062664,C0040405
ImageCLEFmedical_Caption_2024_train_045772,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_051356,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_037838,C0040405
ImageCLEFmedical_Caption_2024_train_047933,C0817096;C1306645
ImageCLEFmedical_Caption_2024_valid_004365,C0037949;C1306645
ImageCLEFmedical_Caption_2024_train_005847,C0040405
ImageCLEFmedical_Caption_2024_train_061861,C0002978
ImageCLEFmedical_Caption_2024_train_016561,C0040405
ImageCLEFmedical_Caption_2024_train_033632,C0040405
ImageCLEFmedical_Caption_2024_train_044266,C0040405;C0024485
ImageCLEFmedical_Caption_2024_valid_009463,C0024485
ImageCLEFmedical_Caption_2024_train_055487,C0024485
ImageCLEFmedical_Caption_2024_train_060073,C0024485
ImageCLEFmedical_Caption_2024_train_068987,C4281598;C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_024040,C0032743
ImageCLEFmedical_Caption_2024_train_049416,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_039374,C0041618
ImageCLEFmedical_Caption_2024_train_037691,C0040405
ImageCLEFmedical_Caption_2024_train_058661,C0040405
ImageCLEFmedical_Caption_2024_train_001194,C0040405
ImageCLEFmedical_Caption_2024_train_064835,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_050923,C0024485
ImageCLEFmedical_Caption_2024_train_007240,C0040405
ImageCLEFmedical_Caption_2024_valid_000733,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_028094,C1261192;C0023216;C1306645
ImageCLEFmedical_Caption_2024_valid_008918,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_030202,C0024485
ImageCLEFmedical_Caption_2024_train_043667,C0040405
ImageCLEFmedical_Caption_2024_train_049076,C0040405
ImageCLEFmedical_Caption_2024_train_057812,C0041618
ImageCLEFmedical_Caption_2024_valid_000290,C0040405
ImageCLEFmedical_Caption_2024_train_048672,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_051376,C0040405
ImageCLEFmedical_Caption_2024_train_006055,C0040405
ImageCLEFmedical_Caption_2024_train_026186,C0024485
ImageCLEFmedical_Caption_2024_train_024225,C0030797;C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_033056,C1140618;C1306645
ImageCLEFmedical_Caption_2024_train_054567,C0002978
ImageCLEFmedical_Caption_2024_train_058703,C0040405
ImageCLEFmedical_Caption_2024_train_040501,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_061681,C0024485
ImageCLEFmedical_Caption_2024_train_053848,C0024485
ImageCLEFmedical_Caption_2024_train_049838,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_036457,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_039598,C0024485
ImageCLEFmedical_Caption_2024_train_045094,C0024485;C0037925
ImageCLEFmedical_Caption_2024_valid_001004,C0040405
ImageCLEFmedical_Caption_2024_train_000100,C0002978;C1306645
ImageCLEFmedical_Caption_2024_train_022695,C0817096;C1306645
ImageCLEFmedical_Caption_2024_valid_003152,C0024485
ImageCLEFmedical_Caption_2024_train_064674,C0002978
ImageCLEFmedical_Caption_2024_train_066840,C0040405
ImageCLEFmedical_Caption_2024_train_019903,C0040405
ImageCLEFmedical_Caption_2024_train_035919,C0040405
ImageCLEFmedical_Caption_2024_train_018707,C0040405
ImageCLEFmedical_Caption_2024_train_067016,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_055662,C0030797;C0005682;C0040405
ImageCLEFmedical_Caption_2024_valid_007204,C0040405
ImageCLEFmedical_Caption_2024_train_014189,C0040405
ImageCLEFmedical_Caption_2024_train_036558,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_009497,C0040405;C0032227;C0817096
ImageCLEFmedical_Caption_2024_train_059601,C0032743
ImageCLEFmedical_Caption_2024_train_008744,C0024485
ImageCLEFmedical_Caption_2024_valid_001635,C0040405
ImageCLEFmedical_Caption_2024_train_044730,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_029576,C0041618
ImageCLEFmedical_Caption_2024_train_017789,C0041618
ImageCLEFmedical_Caption_2024_valid_002102,C0040405
ImageCLEFmedical_Caption_2024_train_068726,C0032743;C1699633
ImageCLEFmedical_Caption_2024_train_054927,C0040405
ImageCLEFmedical_Caption_2024_train_050894,C0040405
ImageCLEFmedical_Caption_2024_valid_006144,C0024485
ImageCLEFmedical_Caption_2024_train_039387,C0024485
ImageCLEFmedical_Caption_2024_train_017128,C0041618
ImageCLEFmedical_Caption_2024_train_025555,C0817096;C1306645
ImageCLEFmedical_Caption_2024_valid_005727,C0024485
ImageCLEFmedical_Caption_2024_train_016813,C0041618
ImageCLEFmedical_Caption_2024_train_035291,C0030797;C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_048166,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_058180,C0024485
ImageCLEFmedical_Caption_2024_train_046553,C0024485
ImageCLEFmedical_Caption_2024_train_006227,C0040405
ImageCLEFmedical_Caption_2024_valid_002214,C0040405
ImageCLEFmedical_Caption_2024_train_042638,C0041618
ImageCLEFmedical_Caption_2024_train_043482,C0040405
ImageCLEFmedical_Caption_2024_train_014975,C0040405
ImageCLEFmedical_Caption_2024_train_029629,C0037949;C1306645
ImageCLEFmedical_Caption_2024_train_036786,C0040405
ImageCLEFmedical_Caption_2024_valid_000144,C0024485
ImageCLEFmedical_Caption_2024_train_070048,C0041618
ImageCLEFmedical_Caption_2024_train_060832,C0040405
ImageCLEFmedical_Caption_2024_valid_002576,C0040405
ImageCLEFmedical_Caption_2024_train_049459,C0024485
ImageCLEFmedical_Caption_2024_valid_009009,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_068103,C0037303;C1306645
ImageCLEFmedical_Caption_2024_valid_004578,C0040405
ImageCLEFmedical_Caption_2024_train_057473,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_024109,C0024485
ImageCLEFmedical_Caption_2024_valid_001233,C0024485
ImageCLEFmedical_Caption_2024_valid_007698,C0041618
ImageCLEFmedical_Caption_2024_train_038685,C0040405
ImageCLEFmedical_Caption_2024_train_019221,C0024485
ImageCLEFmedical_Caption_2024_train_045029,C0037949;C1306645
ImageCLEFmedical_Caption_2024_train_045916,C0040405
ImageCLEFmedical_Caption_2024_train_032727,C0041618
ImageCLEFmedical_Caption_2024_train_019886,C1140618;C1306645
ImageCLEFmedical_Caption_2024_train_059202,C0002978
ImageCLEFmedical_Caption_2024_valid_009392,C0006104;C0024485
ImageCLEFmedical_Caption_2024_valid_005840,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_001128,C0040405
ImageCLEFmedical_Caption_2024_train_000150,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_008569,C0040405
ImageCLEFmedical_Caption_2024_train_031295,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_002187,C0817096;C1306645
ImageCLEFmedical_Caption_2024_valid_006205,C0024485
ImageCLEFmedical_Caption_2024_train_064215,C0041618;C0225897
ImageCLEFmedical_Caption_2024_train_057199,C0040405
ImageCLEFmedical_Caption_2024_train_035314,C0030797;C0227844;C1306645
ImageCLEFmedical_Caption_2024_train_058849,C0041618
ImageCLEFmedical_Caption_2024_valid_004439,C0041618;C0225897;C0225883
ImageCLEFmedical_Caption_2024_valid_007175,C0002978
ImageCLEFmedical_Caption_2024_train_064296,C0024485
ImageCLEFmedical_Caption_2024_train_041200,C0024485
ImageCLEFmedical_Caption_2024_train_047315,C0040405
ImageCLEFmedical_Caption_2024_train_041480,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_069441,C0040405
ImageCLEFmedical_Caption_2024_train_016386,C0040405;C0031039
ImageCLEFmedical_Caption_2024_train_012241,C0040405
ImageCLEFmedical_Caption_2024_train_012084,C0040405
ImageCLEFmedical_Caption_2024_train_025213,C1140618;C1306645
ImageCLEFmedical_Caption_2024_valid_000603,C0040405
ImageCLEFmedical_Caption_2024_train_056069,C0032743
ImageCLEFmedical_Caption_2024_train_060676,C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_036808,C0037949;C1306645
ImageCLEFmedical_Caption_2024_train_064480,C0040405;C0018787
ImageCLEFmedical_Caption_2024_train_011778,C0041618
ImageCLEFmedical_Caption_2024_train_060392,C0024485;C0018787
ImageCLEFmedical_Caption_2024_train_019225,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_068380,C0041618
ImageCLEFmedical_Caption_2024_train_064563,C0040405
ImageCLEFmedical_Caption_2024_train_033854,C0040405
ImageCLEFmedical_Caption_2024_train_007202,C0030797;C1306645
ImageCLEFmedical_Caption_2024_train_050162,C0041618
ImageCLEFmedical_Caption_2024_train_025865,C1140618
ImageCLEFmedical_Caption_2024_train_049007,C0002978
ImageCLEFmedical_Caption_2024_train_008312,C0041618
ImageCLEFmedical_Caption_2024_train_051641,C0040405
ImageCLEFmedical_Caption_2024_train_008132,C0024485
ImageCLEFmedical_Caption_2024_train_025860,C0024485
ImageCLEFmedical_Caption_2024_train_012654,C0024485
ImageCLEFmedical_Caption_2024_train_002809,C0040405
ImageCLEFmedical_Caption_2024_train_006295,C0040405
ImageCLEFmedical_Caption_2024_train_005942,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_007940,C0041618
ImageCLEFmedical_Caption_2024_train_033086,C0040405
ImageCLEFmedical_Caption_2024_train_062045,C0040405
ImageCLEFmedical_Caption_2024_train_010271,C0041618
ImageCLEFmedical_Caption_2024_train_062811,C0024485
ImageCLEFmedical_Caption_2024_train_007719,C0024485
ImageCLEFmedical_Caption_2024_train_035012,C0037303;C1306645
ImageCLEFmedical_Caption_2024_valid_004779,C0041618
ImageCLEFmedical_Caption_2024_train_069947,C0024485
ImageCLEFmedical_Caption_2024_train_035680,C0024485
ImageCLEFmedical_Caption_2024_train_010774,C0040405
ImageCLEFmedical_Caption_2024_train_007141,C0040405;C0039484
ImageCLEFmedical_Caption_2024_train_024172,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_067306,C0817096;C1306645
ImageCLEFmedical_Caption_2024_valid_000086,C0024485
ImageCLEFmedical_Caption_2024_train_038015,C1140618;C1306645
ImageCLEFmedical_Caption_2024_train_049112,C0041618;C0031039
ImageCLEFmedical_Caption_2024_train_027300,C0040405
ImageCLEFmedical_Caption_2024_train_034543,C0040405
ImageCLEFmedical_Caption_2024_train_036644,C0040405
ImageCLEFmedical_Caption_2024_train_033711,C0002978
ImageCLEFmedical_Caption_2024_train_017921,C0040405
ImageCLEFmedical_Caption_2024_valid_000606,C0041618
ImageCLEFmedical_Caption_2024_train_050412,C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_046507,C1699633
ImageCLEFmedical_Caption_2024_train_005335,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_034009,C0041618
ImageCLEFmedical_Caption_2024_train_065576,C0040405
ImageCLEFmedical_Caption_2024_train_000218,C0040405;C0034065
ImageCLEFmedical_Caption_2024_train_000760,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_052832,C0041618
ImageCLEFmedical_Caption_2024_train_057341,C0040405
ImageCLEFmedical_Caption_2024_train_037582,C0040405
ImageCLEFmedical_Caption_2024_train_011024,C0002978
ImageCLEFmedical_Caption_2024_train_060989,C0040405
ImageCLEFmedical_Caption_2024_train_014829,C0030797;C1306645
ImageCLEFmedical_Caption_2024_train_057035,C0040405
ImageCLEFmedical_Caption_2024_train_049546,C0024485
ImageCLEFmedical_Caption_2024_train_070008,C0041618;C0028259
ImageCLEFmedical_Caption_2024_valid_005563,C0032743
ImageCLEFmedical_Caption_2024_train_005204,C0041618
ImageCLEFmedical_Caption_2024_train_037100,C0040405
ImageCLEFmedical_Caption_2024_train_017657,C0040405;C0032227;C0817096
ImageCLEFmedical_Caption_2024_train_057798,C0041618
ImageCLEFmedical_Caption_2024_train_059234,C0030797;C0227844;C1306645
ImageCLEFmedical_Caption_2024_train_010576,C0040405
ImageCLEFmedical_Caption_2024_train_023867,C0040405
ImageCLEFmedical_Caption_2024_train_062580,C0817096;C1306645
ImageCLEFmedical_Caption_2024_valid_007648,C0040405
ImageCLEFmedical_Caption_2024_train_064787,C0040405
ImageCLEFmedical_Caption_2024_train_052746,C0024485
ImageCLEFmedical_Caption_2024_train_046131,C0041618
ImageCLEFmedical_Caption_2024_train_024193,C0030797;C0000726;C1306645
ImageCLEFmedical_Caption_2024_train_033039,C0030797;C0023216;C1306645
ImageCLEFmedical_Caption_2024_train_017867,C0040405;C0024485
ImageCLEFmedical_Caption_2024_train_021309,C0040405
ImageCLEFmedical_Caption_2024_train_054721,C0002978
ImageCLEFmedical_Caption_2024_train_023306,C0040405;C0000726
ImageCLEFmedical_Caption_2024_train_061308,C0817096;C1306645
ImageCLEFmedical_Caption_2024_train_042232,C0037303;C1306645
ImageCLEFmedical_Caption_2024_train_054382,C0040405
ImageCLEFmedical_Caption_2024_train_007435,
ImageCLEFmedical_Caption_2024_valid_001287,C0524468;C1140618;C1306645
ImageCLEFmedical_Caption_2024_valid_005261,C0040405;C0024485
