ImageCLEFmedical_Caption_2024_test_000176,C0023216;C1306645
ImageCLEFmedical_Caption_2024_test_000177,C0040405
ImageCLEFmedical_Caption_2024_test_000178,C0040405
ImageCLEFmedical_Caption_2024_test_000179,C0040405
ImageCLEFmedical_Caption_2024_test_000181,C0040405
ImageCLEFmedical_Caption_2024_test_000182,C0023216;C1306645
ImageCLEFmedical_Caption_2024_test_000183,C0024485
ImageCLEFmedical_Caption_2024_test_000184,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000185,C0041618
ImageCLEFmedical_Caption_2024_test_000186,C0024485
ImageCLEFmedical_Caption_2024_test_000187,C0024485;C0040405
ImageCLEFmedical_Caption_2024_test_000188,C0040405
ImageCLEFmedical_Caption_2024_test_000189,C0040405
ImageCLEFmedical_Caption_2024_test_000190,C0024485
ImageCLEFmedical_Caption_2024_test_000191,C0024485
ImageCLEFmedical_Caption_2024_test_000193,C0024485
ImageCLEFmedical_Caption_2024_test_000194,C0041618
ImageCLEFmedical_Caption_2024_test_000195,C0041618;C0040405
ImageCLEFmedical_Caption_2024_test_000196,C0040405
ImageCLEFmedical_Caption_2024_test_000197,C0040405
ImageCLEFmedical_Caption_2024_test_000198,C0817096;C0040405
ImageCLEFmedical_Caption_2024_test_000199,C0040405
ImageCLEFmedical_Caption_2024_test_000200,C0040405
ImageCLEFmedical_Caption_2024_test_000201,C0040405
ImageCLEFmedical_Caption_2024_test_000202,C0040405
ImageCLEFmedical_Caption_2024_test_000203,C0040405
ImageCLEFmedical_Caption_2024_test_000205,C0040405
ImageCLEFmedical_Caption_2024_test_000206,C0015811;C0023216;C0004457;C1306645
ImageCLEFmedical_Caption_2024_test_000207,C0023216;C0004457;C1306645
ImageCLEFmedical_Caption_2024_test_000208,C1306645;C1140618
ImageCLEFmedical_Caption_2024_test_000209,C0040405
ImageCLEFmedical_Caption_2024_test_000210,C0040405
ImageCLEFmedical_Caption_2024_test_000211,C0040405
ImageCLEFmedical_Caption_2024_test_000212,C0040405
ImageCLEFmedical_Caption_2024_test_000213,C0040405
ImageCLEFmedical_Caption_2024_test_000214,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000215,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000217,C0040405
ImageCLEFmedical_Caption_2024_test_000218,C0024485;C0040405
ImageCLEFmedical_Caption_2024_test_000219,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000220,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000221,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000222,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000223,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000224,C0024485
ImageCLEFmedical_Caption_2024_test_000225,C0040405
ImageCLEFmedical_Caption_2024_test_000226,C0024485
ImageCLEFmedical_Caption_2024_test_000227,C0040405
ImageCLEFmedical_Caption_2024_test_000229,C0040405
ImageCLEFmedical_Caption_2024_test_000230,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000231,C0040405
ImageCLEFmedical_Caption_2024_test_000232,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000233,C0024485
ImageCLEFmedical_Caption_2024_test_000234,C0030797;C1306645
ImageCLEFmedical_Caption_2024_test_000235,C0040405
ImageCLEFmedical_Caption_2024_test_000236,C0040405
ImageCLEFmedical_Caption_2024_test_000237,C0040405
ImageCLEFmedical_Caption_2024_test_000238,C0024485
ImageCLEFmedical_Caption_2024_test_000239,C0024485
ImageCLEFmedical_Caption_2024_test_000241,C0040405
ImageCLEFmedical_Caption_2024_test_000242,C0024485
ImageCLEFmedical_Caption_2024_test_000243,C0040405
ImageCLEFmedical_Caption_2024_test_000244,C0024485
ImageCLEFmedical_Caption_2024_test_000245,C0024485
ImageCLEFmedical_Caption_2024_test_000246,C0024485
ImageCLEFmedical_Caption_2024_test_000247,C0030797;C0023216;C1306645
ImageCLEFmedical_Caption_2024_test_000248,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000249,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000250,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000251,C0817096;C0040405
ImageCLEFmedical_Caption_2024_test_000253,C0024485
ImageCLEFmedical_Caption_2024_test_000254,C0041618
ImageCLEFmedical_Caption_2024_test_000255,C0041618
ImageCLEFmedical_Caption_2024_test_000256,C0041618
ImageCLEFmedical_Caption_2024_test_000257,C0041618
ImageCLEFmedical_Caption_2024_test_000258,C0041618
ImageCLEFmedical_Caption_2024_test_000259,C0040405
ImageCLEFmedical_Caption_2024_test_000260,C0040132;C0040405
ImageCLEFmedical_Caption_2024_test_000261,C0041618
ImageCLEFmedical_Caption_2024_test_000262,C0040405
ImageCLEFmedical_Caption_2024_test_000263,C0040405
ImageCLEFmedical_Caption_2024_test_000265,C0040405
ImageCLEFmedical_Caption_2024_test_000266,C0040405
ImageCLEFmedical_Caption_2024_test_000267,C0040405
ImageCLEFmedical_Caption_2024_test_000268,C0040405
ImageCLEFmedical_Caption_2024_test_000269,C0030797;C1306645
ImageCLEFmedical_Caption_2024_test_000270,C0024485
ImageCLEFmedical_Caption_2024_test_000271,C0024485;C0152295
ImageCLEFmedical_Caption_2024_test_000272,C0040405
ImageCLEFmedical_Caption_2024_test_000273,C0041618
ImageCLEFmedical_Caption_2024_test_000274,C1306645
ImageCLEFmedical_Caption_2024_test_000275,C0024485;C0040405
ImageCLEFmedical_Caption_2024_test_000144,C0024485
ImageCLEFmedical_Caption_2024_test_000156,C0032743;C1699633
ImageCLEFmedical_Caption_2024_test_000168,C0024485
ImageCLEFmedical_Caption_2024_test_000180,C0040405
ImageCLEFmedical_Caption_2024_test_000192,C0024485;C0040405
ImageCLEFmedical_Caption_2024_test_000204,C0040405
ImageCLEFmedical_Caption_2024_test_000216,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000228,C0041618
ImageCLEFmedical_Caption_2024_test_000240,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000252,C0024485
ImageCLEFmedical_Caption_2024_test_000277,C0023216;C1306645
ImageCLEFmedical_Caption_2024_test_000278,C0023216;C1306645
ImageCLEFmedical_Caption_2024_test_000279,C0023216;C1306645
ImageCLEFmedical_Caption_2024_test_000280,C0040405
ImageCLEFmedical_Caption_2024_test_000281,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000282,C1306645;C1140618
ImageCLEFmedical_Caption_2024_test_000283,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000284,C0040405
ImageCLEFmedical_Caption_2024_test_000285,C0040405
ImageCLEFmedical_Caption_2024_test_000286,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000287,C1306645;C1140618
ImageCLEFmedical_Caption_2024_test_000289,C1306645;C0006141
ImageCLEFmedical_Caption_2024_test_000290,C0024485
ImageCLEFmedical_Caption_2024_test_000291,C0041618
ImageCLEFmedical_Caption_2024_test_000292,C0041618
ImageCLEFmedical_Caption_2024_test_000293,C0041618
ImageCLEFmedical_Caption_2024_test_000294,C0817096;C0040405
ImageCLEFmedical_Caption_2024_test_000295,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000296,C0002978;C0226032
ImageCLEFmedical_Caption_2024_test_000297,C0040405
ImageCLEFmedical_Caption_2024_test_000298,C0024485
ImageCLEFmedical_Caption_2024_test_000299,C0024485
ImageCLEFmedical_Caption_2024_test_000301,C1306645
ImageCLEFmedical_Caption_2024_test_000302,C0040405
ImageCLEFmedical_Caption_2024_test_000303,C0040405
ImageCLEFmedical_Caption_2024_test_000304,C0024485
ImageCLEFmedical_Caption_2024_test_000305,C0040405
ImageCLEFmedical_Caption_2024_test_000306,C0040405
ImageCLEFmedical_Caption_2024_test_000307,C0040405
ImageCLEFmedical_Caption_2024_test_000308,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000309,C0040405
ImageCLEFmedical_Caption_2024_test_000310,C0040405
ImageCLEFmedical_Caption_2024_test_000311,C0000726;C1306645
ImageCLEFmedical_Caption_2024_test_000313,C0024485
ImageCLEFmedical_Caption_2024_test_000314,C1699633
ImageCLEFmedical_Caption_2024_test_000315,C0040405
ImageCLEFmedical_Caption_2024_test_000316,C0040405
ImageCLEFmedical_Caption_2024_test_000317,C0817096;C0040405
ImageCLEFmedical_Caption_2024_test_000318,C0040405
ImageCLEFmedical_Caption_2024_test_000319,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000320,C1306645;C1140618
ImageCLEFmedical_Caption_2024_test_000321,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000322,C0817096;C0040405
ImageCLEFmedical_Caption_2024_test_000323,C0002978;C1306645
ImageCLEFmedical_Caption_2024_test_000325,C0040405
ImageCLEFmedical_Caption_2024_test_000326,C0040405
ImageCLEFmedical_Caption_2024_test_000327,C0040405
ImageCLEFmedical_Caption_2024_test_000328,C0040405
ImageCLEFmedical_Caption_2024_test_000329,C0040405
ImageCLEFmedical_Caption_2024_test_000330,C0040405
ImageCLEFmedical_Caption_2024_test_000331,C0040405
ImageCLEFmedical_Caption_2024_test_000332,C0040405
ImageCLEFmedical_Caption_2024_test_000333,C0040405
ImageCLEFmedical_Caption_2024_test_000334,C0040405
ImageCLEFmedical_Caption_2024_test_000335,C0040405
ImageCLEFmedical_Caption_2024_test_000337,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000338,C0040405
ImageCLEFmedical_Caption_2024_test_000339,C0041618
ImageCLEFmedical_Caption_2024_test_000340,C0041618
ImageCLEFmedical_Caption_2024_test_000341,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000342,C0024485
ImageCLEFmedical_Caption_2024_test_000343,C0024485
ImageCLEFmedical_Caption_2024_test_000344,C0037949;C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000345,C0037949;C1306645
ImageCLEFmedical_Caption_2024_test_000346,C0037949;C1306645
ImageCLEFmedical_Caption_2024_test_000347,C0040405
ImageCLEFmedical_Caption_2024_test_000349,C0040405
ImageCLEFmedical_Caption_2024_test_000350,C0040405
ImageCLEFmedical_Caption_2024_test_000351,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000352,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000353,C0024485
ImageCLEFmedical_Caption_2024_test_000354,C0040405
ImageCLEFmedical_Caption_2024_test_000355,C0040405
ImageCLEFmedical_Caption_2024_test_000356,C0040405
ImageCLEFmedical_Caption_2024_test_000357,C0000726;C0040405
ImageCLEFmedical_Caption_2024_test_000358,C0040405
ImageCLEFmedical_Caption_2024_test_000359,C0040405
ImageCLEFmedical_Caption_2024_test_000361,C0040405
ImageCLEFmedical_Caption_2024_test_000362,C0040405
ImageCLEFmedical_Caption_2024_test_000363,C0040405
ImageCLEFmedical_Caption_2024_test_000364,C0024485;C0040405
ImageCLEFmedical_Caption_2024_test_000365,C0040405
ImageCLEFmedical_Caption_2024_test_000366,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000367,C0040405
ImageCLEFmedical_Caption_2024_test_000368,C0041618
ImageCLEFmedical_Caption_2024_test_000369,C0024485
ImageCLEFmedical_Caption_2024_test_000370,C0040405
ImageCLEFmedical_Caption_2024_test_000371,C0041618;C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000373,C1306645
ImageCLEFmedical_Caption_2024_test_000374,C0041618;C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000375,C0024485
ImageCLEFmedical_Caption_2024_test_000376,C0024485;C0040405
ImageCLEFmedical_Caption_2024_test_000377,C0040405
ImageCLEFmedical_Caption_2024_test_000378,C0002978
ImageCLEFmedical_Caption_2024_test_000379,C0002978;C0226032
ImageCLEFmedical_Caption_2024_test_000380,C0002978;C0226032
ImageCLEFmedical_Caption_2024_test_000381,C0002978;C0226032
ImageCLEFmedical_Caption_2024_test_000382,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000383,C0040405
ImageCLEFmedical_Caption_2024_test_000385,C0040405
ImageCLEFmedical_Caption_2024_test_000386,C0040405
ImageCLEFmedical_Caption_2024_test_000387,C0024485
ImageCLEFmedical_Caption_2024_test_000388,C0040405
ImageCLEFmedical_Caption_2024_test_000389,C0000726;C1306645
ImageCLEFmedical_Caption_2024_test_000390,C0040405
ImageCLEFmedical_Caption_2024_test_000391,C0041618
ImageCLEFmedical_Caption_2024_test_000392,C0041618
ImageCLEFmedical_Caption_2024_test_000393,C0040405
ImageCLEFmedical_Caption_2024_test_000394,C0041618
ImageCLEFmedical_Caption_2024_test_000395,C0041618
ImageCLEFmedical_Caption_2024_test_000397,C0037303
ImageCLEFmedical_Caption_2024_test_000398,
ImageCLEFmedical_Caption_2024_test_000399,C0024485
ImageCLEFmedical_Caption_2024_test_000400,C0024485
ImageCLEFmedical_Caption_2024_test_000401,C0002978
ImageCLEFmedical_Caption_2024_test_000402,C0041618
ImageCLEFmedical_Caption_2024_test_000403,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000404,C0037949;C1306645
ImageCLEFmedical_Caption_2024_test_000405,C0030797;C1306645
ImageCLEFmedical_Caption_2024_test_000406,C0030797;C1306645
ImageCLEFmedical_Caption_2024_test_000407,C0037949;C1306645
ImageCLEFmedical_Caption_2024_test_000276,C0023216;C1306645
ImageCLEFmedical_Caption_2024_test_000288,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000300,C0041618
ImageCLEFmedical_Caption_2024_test_000312,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000324,C0040405
ImageCLEFmedical_Caption_2024_test_000336,C0817096;C0040405
ImageCLEFmedical_Caption_2024_test_000348,C0040405
ImageCLEFmedical_Caption_2024_test_000360,C0040405
ImageCLEFmedical_Caption_2024_test_000372,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000384,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000132,C0023216;C1306645
ImageCLEFmedical_Caption_2024_test_000264,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000396,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000528,C0024485
ImageCLEFmedical_Caption_2024_test_000660,C0024485
ImageCLEFmedical_Caption_2024_test_000792,C0041618
ImageCLEFmedical_Caption_2024_test_000924,C0041618
ImageCLEFmedical_Caption_2024_test_001056,C0024485
ImageCLEFmedical_Caption_2024_test_001188,C0037949;C0005971;C1306645
ImageCLEFmedical_Caption_2024_test_001320,C0040405
ImageCLEFmedical_Caption_2024_test_000409,C0032743
ImageCLEFmedical_Caption_2024_test_000410,C0024485
ImageCLEFmedical_Caption_2024_test_000411,C0040405
ImageCLEFmedical_Caption_2024_test_000412,C0024485
ImageCLEFmedical_Caption_2024_test_000413,C0040405
ImageCLEFmedical_Caption_2024_test_000414,C0030797;C1306645
ImageCLEFmedical_Caption_2024_test_000415,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000416,C0024485
ImageCLEFmedical_Caption_2024_test_000417,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000418,C0040405
ImageCLEFmedical_Caption_2024_test_000419,C0024485
ImageCLEFmedical_Caption_2024_test_000421,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000422,C0024485
ImageCLEFmedical_Caption_2024_test_000423,C0024485
ImageCLEFmedical_Caption_2024_test_000424,C0040405
ImageCLEFmedical_Caption_2024_test_000425,C0040405
ImageCLEFmedical_Caption_2024_test_000426,C0040405
ImageCLEFmedical_Caption_2024_test_000427,C0041618
ImageCLEFmedical_Caption_2024_test_000428,C0041618
ImageCLEFmedical_Caption_2024_test_000429,C0040405
ImageCLEFmedical_Caption_2024_test_000430,C0040405
ImageCLEFmedical_Caption_2024_test_000431,C0041618
ImageCLEFmedical_Caption_2024_test_000433,C0040132;C0041618
ImageCLEFmedical_Caption_2024_test_000434,C0041618
ImageCLEFmedical_Caption_2024_test_000435,C0041618
ImageCLEFmedical_Caption_2024_test_000436,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000437,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000438,C0040405
ImageCLEFmedical_Caption_2024_test_000439,C0040405
ImageCLEFmedical_Caption_2024_test_000440,C0817096;C1306645
ImageCLEFmedical_Caption_2024_test_000441,C0040405
ImageCLEFmedical_Caption_2024_test_000442,C0040405
ImageCLEFmedical_Caption_2024_test_000443,C0024485
ImageCLEFmedical_Caption_2024_test_000445,C0040405
ImageCLEFmedical_Caption_2024_test_000446,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000447,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000448,C1306645;C0037303
ImageCLEFmedical_Caption_2024_test_000449,C0024485
ImageCLEFmedical_Caption_2024_test_000450,C0040405
ImageCLEFmedical_Caption_2024_test_000451,C0024485
ImageCLEFmedical_Caption_2024_test_000452,
ImageCLEFmedical_Caption_2024_test_000453,C0002978
ImageCLEFmedical_Caption_2024_test_000454,C0817096;C0040405
ImageCLEFmedical_Caption_2024_test_000455,C0040405
ImageCLEFmedical_Caption_2024_test_000457,C0040405
ImageCLEFmedical_Caption_2024_test_000458,C0037949;C0205129;C1306645
ImageCLEFmedical_Caption_2024_test_000459,C0021852;C0000726;C1306645
ImageCLEFmedical_Caption_2024_test_000460,C0000726;C1306645
ImageCLEFmedical_Caption_2024_test_000461,C0030797;C0040405
ImageCLEFmedical_Caption_2024_test_000462,C0041618
ImageCLEFmedical_Caption_2024_test_000463,C0041618
ImageCLEFmedical_Caption_2024_test_000464,C0040405
ImageCLEFmedical_Caption_2024_test_000465,C0040405
